ensg	id	name
ENSG00000197728	DOID_1339	Diamond-Blackfan anemia
ENSG00000197912	DOID_2476	hereditary spastic paraplegia
ENSG00000198087	DOID_1312	focal segmental glomerulosclerosis
ENSG00000198400	DOID_3969	papillary thyroid carcinoma
ENSG00000198513	DOID_2476	hereditary spastic paraplegia
ENSG00000198515	DOID_10584	retinitis pigmentosa
ENSG00000198523	DOID_12930	dilated cardiomyopathy
ENSG00000198570	DOID_14791	Leber congenital amaurosis
ENSG00000198691	DOID_10584	retinitis pigmentosa
ENSG00000198691	DOID_10871	age related macular degeneration
ENSG00000198695	DOID_3652	Leigh disease
ENSG00000198695	DOID_3687	MELAS syndrome
ENSG00000198695	DOID_705	leber hereditary optic neuropathy
ENSG00000198707	DOID_14791	Leber congenital amaurosis
ENSG00000198707	DOID_1935	Bardet-Biedl syndrome
ENSG00000198712	DOID_3762	cytochrome-c oxidase deficiency
ENSG00000198727	DOID_705	leber hereditary optic neuropathy
ENSG00000198734	DOID_2216	factor V deficiency
ENSG00000198734	DOID_3455	cerebrovascular accident
ENSG00000198763	DOID_705	leber hereditary optic neuropathy
ENSG00000198786	DOID_3652	Leigh disease
ENSG00000198786	DOID_3687	MELAS syndrome
ENSG00000198786	DOID_705	leber hereditary optic neuropathy
ENSG00000198804	DOID_1520	colon carcinoma
ENSG00000198804	DOID_3762	cytochrome-c oxidase deficiency
ENSG00000198804	DOID_705	leber hereditary optic neuropathy
ENSG00000198804	DOID_9256	colorectal cancer
ENSG00000198805	DOID_5813	purine nucleoside phosphorylase deficiency
ENSG00000198835	DOID_2476	hereditary spastic paraplegia
ENSG00000198840	DOID_3652	Leigh disease
ENSG00000198886	DOID_3687	MELAS syndrome
ENSG00000198886	DOID_705	leber hereditary optic neuropathy
ENSG00000198888	DOID_3687	MELAS syndrome
ENSG00000198888	DOID_705	leber hereditary optic neuropathy
ENSG00000198899	DOID_3652	Leigh disease
ENSG00000198899	DOID_4751	striatonigral degeneration
ENSG00000198899	DOID_705	leber hereditary optic neuropathy
ENSG00000198910	DOID_10487	Hirschsprung's disease
ENSG00000198938	DOID_3687	MELAS syndrome
ENSG00000198938	DOID_3762	cytochrome-c oxidase deficiency
ENSG00000198938	DOID_705	leber hereditary optic neuropathy
ENSG00000198947	DOID_11723	Duchenne muscular dystrophy
ENSG00000198947	DOID_12930	dilated cardiomyopathy
ENSG00000198947	DOID_9883	Becker muscular dystrophy
ENSG00000203485	DOID_1312	focal segmental glomerulosclerosis
ENSG00000203618	DOID_2217	Bernard-Soulier syndrome
ENSG00000203747	DOID_9074	systemic lupus erythematosus
ENSG00000203867	DOID_12930	dilated cardiomyopathy
ENSG00000204120	DOID_14330	Parkinson's disease
ENSG00000204217	DOID_14557	primary pulmonary hypertension
ENSG00000204217	DOID_5453	pulmonary venoocclusive disease
ENSG00000204262	DOID_14720	type I Ehlers-Danlos syndrome
ENSG00000204267	DOID_5812	MHC class II deficiency
ENSG00000204359	DOID_10871	age related macular degeneration
ENSG00000204364	DOID_10871	age related macular degeneration
ENSG00000204490	DOID_6364	migraine
ENSG00000204498	DOID_7148	rheumatoid arthritis
ENSG00000204713	DOID_3969	papillary thyroid carcinoma
ENSG00000204842	DOID_14784	olivopontocerebellar atrophy
ENSG00000204843	DOID_332	amyotrophic lateral sclerosis
ENSG00000205155	DOID_2280	hidradenitis suppurativa
ENSG00000205213	DOID_5419	schizophrenia
ENSG00000205571	DOID_12376	juvenile spinal muscular atrophy
ENSG00000205571	DOID_13137	Werdnig-Hoffmann disease
ENSG00000205916	DOID_14227	azoospermia
ENSG00000205944	DOID_14227	azoospermia
ENSG00000206172	DOID_10241	thalassemia
ENSG00000206172	DOID_1099	alpha thalassemia
ENSG00000206190	DOID_1932	Angelman syndrome
ENSG00000206235	DOID_5812	MHC class II deficiency
ENSG00000206237	DOID_10608	celiac disease
ENSG00000206237	DOID_11949	Creutzfeldt-Jakob syndrome
ENSG00000206237	DOID_2377	multiple sclerosis
ENSG00000206237	DOID_9744	type 1 diabetes mellitus
ENSG00000206240	DOID_2377	multiple sclerosis
ENSG00000206240	DOID_7148	rheumatoid arthritis
ENSG00000206258	DOID_14757	type III Ehlers-Danlos syndrome
ENSG00000206299	DOID_5812	MHC class II deficiency
ENSG00000206302	DOID_10608	celiac disease
ENSG00000206302	DOID_11949	Creutzfeldt-Jakob syndrome
ENSG00000206302	DOID_2377	multiple sclerosis
ENSG00000206302	DOID_9744	type 1 diabetes mellitus
ENSG00000206305	DOID_10608	celiac disease
ENSG00000206306	DOID_2377	multiple sclerosis
ENSG00000206306	DOID_7148	rheumatoid arthritis
ENSG00000206340	DOID_9074	systemic lupus erythematosus
ENSG00000206372	DOID_10871	age related macular degeneration
ENSG00000206439	DOID_6364	migraine
ENSG00000206440	DOID_7148	rheumatoid arthritis
ENSG00000206449	DOID_7148	rheumatoid arthritis
ENSG00000206450	DOID_1123	spondyloarthropathy
ENSG00000206503	DOID_1123	spondyloarthropathy
ENSG00000206505	DOID_1123	spondyloarthropathy
ENSG00000211896	DOID_9538	multiple myeloma
ENSG00000211899	DOID_2583	agammaglobulinemia
ENSG00000212907	DOID_705	leber hereditary optic neuropathy
ENSG00000213024	DOID_4751	striatonigral degeneration
ENSG00000213281	DOID_1520	colon carcinoma
ENSG00000213281	DOID_3490	Noonan syndrome
ENSG00000213281	DOID_3962	follicular thyroid carcinoma
ENSG00000213281	DOID_9256	colorectal cancer
ENSG00000213398	DOID_1391	Norum disease
ENSG00000213614	DOID_3320	Tay-Sachs disease
ENSG00000213619	DOID_3652	Leigh disease
ENSG00000213689	DOID_9074	systemic lupus erythematosus
ENSG00000213918	DOID_9074	systemic lupus erythematosus
ENSG00000214140	DOID_10584	retinitis pigmentosa
ENSG00000214274	DOID_332	amyotrophic lateral sclerosis
ENSG00000215193	DOID_10582	Refsum disease
ENSG00000215193	DOID_10588	adrenoleukodystrophy
ENSG00000215193	DOID_905	Zellweger syndrome
ENSG00000215641	DOID_3969	papillary thyroid carcinoma
ENSG00000215644	DOID_9352	type 2 diabetes mellitus
ENSG00000221829	DOID_13636	Fanconi's anemia
ENSG00000223481	DOID_5812	MHC class II deficiency
ENSG00000223532	DOID_1123	spondyloarthropathy
ENSG00000223952	DOID_6364	migraine
ENSG00000223980	DOID_1123	spondyloarthropathy
ENSG00000224320	DOID_1123	spondyloarthropathy
ENSG00000224608	DOID_1123	spondyloarthropathy
ENSG00000224608	DOID_13241	Behcet's disease
ENSG00000225614	DOID_14775	type VI Ehlers-Danlos syndrome
ENSG00000225824	DOID_10608	celiac disease
ENSG00000225824	DOID_11949	Creutzfeldt-Jakob syndrome
ENSG00000225824	DOID_2377	multiple sclerosis
ENSG00000225824	DOID_9744	type 1 diabetes mellitus
ENSG00000225830	DOID_10871	age related macular degeneration
ENSG00000225830	DOID_2962	Cockayne syndrome
ENSG00000225830	DOID_3905	lung carcinoma
ENSG00000225890	DOID_10608	celiac disease
ENSG00000225967	DOID_5812	MHC class II deficiency
ENSG00000226560	DOID_10871	age related macular degeneration
ENSG00000227476	DOID_11727	facioscapulohumeral muscular dystrophy
ENSG00000227565	DOID_7148	rheumatoid arthritis
ENSG00000227715	DOID_1123	spondyloarthropathy
ENSG00000227746	DOID_9074	systemic lupus erythematosus
ENSG00000227772	DOID_7148	rheumatoid arthritis
ENSG00000227904	DOID_11727	facioscapulohumeral muscular dystrophy
ENSG00000228080	DOID_2377	multiple sclerosis
ENSG00000228080	DOID_7148	rheumatoid arthritis
ENSG00000228114	DOID_11727	facioscapulohumeral muscular dystrophy
ENSG00000228188	DOID_11727	facioscapulohumeral muscular dystrophy
ENSG00000228253	DOID_12934	Kearns-Sayre syndrome
ENSG00000228284	DOID_10608	celiac disease
ENSG00000228321	DOID_6364	migraine
ENSG00000228582	DOID_5812	MHC class II deficiency
ENSG00000228849	DOID_6364	migraine
ENSG00000228964	DOID_1123	spondyloarthropathy
ENSG00000228978	DOID_6364	migraine
ENSG00000229006	DOID_3969	papillary thyroid carcinoma
ENSG00000229074	DOID_2377	multiple sclerosis
ENSG00000229074	DOID_7148	rheumatoid arthritis
ENSG00000229215	DOID_1123	spondyloarthropathy
ENSG00000229341	DOID_14757	type III Ehlers-Danlos syndrome
ENSG00000229353	DOID_14757	type III Ehlers-Danlos syndrome
ENSG00000230108	DOID_6364	migraine
ENSG00000231286	DOID_10608	celiac disease
ENSG00000231286	DOID_11949	Creutzfeldt-Jakob syndrome
ENSG00000231286	DOID_2377	multiple sclerosis
ENSG00000231286	DOID_9744	type 1 diabetes mellitus
ENSG00000231543	DOID_10871	age related macular degeneration
ENSG00000231608	DOID_14757	type III Ehlers-Danlos syndrome
ENSG00000231834	DOID_1123	spondyloarthropathy
ENSG00000231939	DOID_10608	celiac disease
ENSG00000231939	DOID_11949	Creutzfeldt-Jakob syndrome
ENSG00000231939	DOID_2377	multiple sclerosis
ENSG00000231939	DOID_9744	type 1 diabetes mellitus
ENSG00000232062	DOID_10608	celiac disease
ENSG00000232126	DOID_1123	spondyloarthropathy
ENSG00000232326	DOID_5812	MHC class II deficiency
ENSG00000232810	DOID_6364	migraine
ENSG00000233209	DOID_10608	celiac disease
ENSG00000233209	DOID_11949	Creutzfeldt-Jakob syndrome
ENSG00000233209	DOID_2377	multiple sclerosis
ENSG00000233209	DOID_9744	type 1 diabetes mellitus
ENSG00000233323	DOID_14757	type III Ehlers-Danlos syndrome
ENSG00000233948	DOID_3969	papillary thyroid carcinoma
ENSG00000234414	DOID_14227	azoospermia
ENSG00000234495	DOID_3969	papillary thyroid carcinoma
ENSG00000234530	DOID_7148	rheumatoid arthritis
ENSG00000234745	DOID_1123	spondyloarthropathy
ENSG00000235017	DOID_10871	age related macular degeneration
ENSG00000235125	DOID_7148	rheumatoid arthritis
ENSG00000235657	DOID_1123	spondyloarthropathy
ENSG00000235696	DOID_10871	age related macular degeneration
ENSG00000235718	DOID_10629	microphthalmia
ENSG00000236196	DOID_7148	rheumatoid arthritis
ENSG00000236221	DOID_14757	type III Ehlers-Danlos syndrome
ENSG00000236236	DOID_14757	type III Ehlers-Danlos syndrome
ENSG00000236346	DOID_7148	rheumatoid arthritis
ENSG00000236418	DOID_10608	celiac disease
ENSG00000236625	DOID_9074	systemic lupus erythematosus
ENSG00000236884	DOID_2377	multiple sclerosis
ENSG00000236884	DOID_7148	rheumatoid arthritis
ENSG00000237071	DOID_3969	papillary thyroid carcinoma
ENSG00000237462	DOID_3969	papillary thyroid carcinoma
ENSG00000239672	DOID_769	neuroblastoma
ENSG00000239754	DOID_10871	age related macular degeneration
ENSG00000240224	DOID_2739	Gilbert syndrome
ENSG00000240224	DOID_3803	Crigler-Najjar syndrome
ENSG00000240505	DOID_12177	common variable immunodeficiency
ENSG00000241119	DOID_2739	Gilbert syndrome
ENSG00000241119	DOID_3803	Crigler-Najjar syndrome
ENSG00000241253	DOID_10871	age related macular degeneration
ENSG00000241534	DOID_10871	age related macular degeneration
ENSG00000241635	DOID_2739	Gilbert syndrome
ENSG00000241635	DOID_3803	Crigler-Najjar syndrome
ENSG00000241935	DOID_2977	primary hyperoxaluria
ENSG00000242335	DOID_10871	age related macular degeneration
ENSG00000242366	DOID_2739	Gilbert syndrome
ENSG00000242366	DOID_3803	Crigler-Najjar syndrome
ENSG00000242515	DOID_2739	Gilbert syndrome
ENSG00000242515	DOID_3803	Crigler-Najjar syndrome
ENSG00000242802	DOID_2476	hereditary spastic paraplegia
ENSG00000243135	DOID_2739	Gilbert syndrome
ENSG00000243135	DOID_3803	Crigler-Najjar syndrome
ENSG00000243335	DOID_891	progressive myoclonic epilepsy
ENSG00000243570	DOID_10871	age related macular degeneration
ENSG00000243649	DOID_10871	age related macular degeneration
ENSG00000244122	DOID_2739	Gilbert syndrome
ENSG00000244122	DOID_3803	Crigler-Najjar syndrome
ENSG00000244207	DOID_9074	systemic lupus erythematosus
ENSG00000244414	DOID_10871	age related macular degeneration
ENSG00000244474	DOID_2739	Gilbert syndrome
ENSG00000244474	DOID_3803	Crigler-Najjar syndrome
ENSG00000244682	DOID_8924	autoimmune thrombocytopenic purpura
ENSG00000244731	DOID_9074	systemic lupus erythematosus
ENSG00000244734	DOID_10241	thalassemia
ENSG00000244734	DOID_10923	sickle cell anemia
ENSG00000244734	DOID_12241	beta thalassemia
ENSG00000245848	DOID_9119	acute myeloid leukemia
ENSG00000248098	DOID_9269	maple syrup urine disease
ENSG00000248099	DOID_11383	cryptorchidism
ENSG00000248144	DOID_14330	Parkinson's disease
ENSG00000248657	DOID_332	amyotrophic lateral sclerosis
ENSG00000249437	DOID_12376	juvenile spinal muscular atrophy
ENSG00000249437	DOID_13137	Werdnig-Hoffmann disease
ENSG00000251295	DOID_1441	spinocerebellar ataxia
ENSG00000255974	DOID_3905	lung carcinoma
ENSG00000256269	DOID_3890	acute intermittent porphyria
ENSG00000257437	DOID_11870	Pick's disease
ENSG00000257437	DOID_14330	Parkinson's disease
ENSG00000257437	DOID_678	progressive supranuclear palsy
ENSG00000257437	DOID_9255	frontotemporal dementia
ENSG00000257473	DOID_10608	celiac disease
ENSG00000258839	DOID_10041	familial atypical multiple mole-melanoma
ENSG00000258839	DOID_10611	protein-losing enteropathy
ENSG00000258839	DOID_8923	skin melanoma
ENSG00000259207	DOID_2219	Glanzmann's thrombasthenia
